Time_Step point-gw-e point-pressure-a point-vel-b point-vel-c gw-hemolysis point-vel-e point-vel-d point-shear-a point-gw-b point-gw-c mass-flux eds-hemolysis point-pressure-b point-pressure-c p-in point-vel-a point-shear-d point-shear-e point-gw-a point-shear-c point-shear-b max-vel-rotor point-pressure-e point-pressure-d
6200 0.04780708998441696 -24628.8828125 5.674837112426758 4.419133186340332 2.153089808410482e-07 4.061838626861572 4.061838626861572 559.5927734375 0.05721983313560486 0.04155484586954117 -1.183386830402866e-07 4.941173271362839e-09 -7628.78759765625 -7046.931640625 -24518.85907084482 0.1870579123497009 4323.84765625 4323.84765625 1.287644408876076e-07 1709.456665039062 2523.293212890625 8.453667524241494 -1892.607666015625 -4923.52783203125
6210 0.05077288299798965 -24880.447265625 5.166029453277588 4.325389862060547 2.156981195217451e-07 4.127167701721191 4.127167701721191 560.396728515625 0.06053338944911957 0.04227370768785477 -5.071573169965204e-07 4.948153414256541e-09 -7543.005859375 -7257.40966796875 -24770.2018850137 0.1869795322418213 1772.726196289062 1772.726196289062 1.291619895482654e-07 1232.458984375 2333.23779296875 8.238331213204445 -2110.06640625 -5332.2724609375
6220 0.05025550350546837 -25050.23828125 5.089115619659424 4.417274475097656 2.160838023345828e-07 4.382405281066895 4.382405281066895 561.2996826171875 0.06392540037631989 0.05940044671297073 -3.216592330199108e-07 4.955136449312826e-09 -7736.07666015625 -7533.8828125 -24938.26791569383 0.1869148910045624 3620.748046875 3620.748046875 1.296807567996439e-07 1821.713989257812 1907.572143554688 8.291651935262209 -2297.771484375 -5342.15283203125
6230 0.04589788615703583 -24956.53515625 4.963613033294678 4.620837688446045 2.164747142743803e-07 4.682848930358887 4.682848930358887 562.3045043945312 0.06071387603878975 0.06276068091392517 -6.838066298961443e-07 4.962135619063392e-09 -7566.92626953125 -7484.7412109375 -24845.6584852615 0.1868643462657928 4003.49951171875 4003.49951171875 1.303154988363531e-07 2389.670654296875 1537.693237304688 8.30525779980962 -2229.122314453125 -5465.8203125
6240 0.04430420696735382 -25223.33203125 4.702883720397949 4.681677341461182 2.168617358090779e-07 3.65290355682373 3.65290355682373 563.3829345703125 0.05396679416298866 0.0557047501206398 -5.129947064363982e-07 4.969139860315594e-09 -7857.099609375 -7565.56103515625 -25111.68722614767 0.1868277043104172 3235.877197265625 3235.877197265625 1.310567938617169e-07 2480.579345703125 2427.198486328125 8.466974372429497 -2050.71142578125 -5547.09521484375
6250 0.04342878237366676 -25389.6875 4.423130512237549 4.817501068115234 2.172469039016834e-07 3.413525342941284 3.413525342941284 564.6536254882812 0.05163572728633881 0.05582742020487785 -6.573281641220063e-10 4.976149874458741e-09 -8096.609375 -7663.775390625 -25278.36699424216 0.1868045032024384 1627.540649414062 1627.540649414062 1.318930742399971e-07 1813.380859375 2332.10107421875 8.464329206342148 -1812.13720703125 -5920.40869140625
6260 0.04885213822126389 -25083.078125 4.471243858337402 5.178336620330811 2.176326032209555e-07 3.93785548210144 3.93785548210144 566.0053100585938 0.05080032721161842 0.04859746992588043 5.933503322841371e-07 4.983167918622733e-09 -7772.8544921875 -7409.27490234375 -24972.19036224444 0.1867962777614594 3093.1591796875 3093.1591796875 1.328134828781913e-07 2589.287353515625 2156.512451171875 8.688420181964654 -1518.115966796875 -5438.9658203125
6270 0.05196096748113632 -24704.27734375 4.529422760009766 5.072463512420654 2.180228281578125e-07 4.414632797241211 4.414632797241211 567.4288330078125 0.05091852322220802 0.05647198110818863 6.80571959267573e-07 4.990203503859405e-09 -7352.18408203125 -7579.13330078125 -24591.30855417525 0.1868068277835846 1517.06689453125 1517.06689453125 1.338039652409861e-07 3074.041259765625 1599.955200195312 8.682589498195339 -1227.38623046875 -5291.552734375
6280 0.050761379301548 -24788.08984375 4.747344493865967 4.671704769134521 2.184238821031941e-07 4.181952953338623 4.181952953338623 568.9373779296875 0.05346619710326195 0.05290284007787704 -6.171688853584545e-07 4.997266877058769e-09 -7373.56982421875 -8058.72119140625 -24675.9059095405 0.1868339329957962 1223.433471679688 1223.433471679688 1.34849983624008e-07 1867.098876953125 1677.724365234375 8.724914060113377 -1220.397705078125 -5453.4580078125
6290 0.047781091183424 -25026.84375 4.850365161895752 5.029543399810791 2.188131480258664e-07 3.923605442047119 3.923605442047119 570.4309692382812 0.06230354681611061 0.04619330167770386 -2.882542408863542e-07 5.004322405091073e-09 -7705.33251953125 -8032.06591796875 -24918.1175516775 0.1868715584278107 2002.14501953125 2002.14501953125 1.359330923378366e-07 2399.410400390625 2287.546875 8.720782383978442 -1279.438598632812 -5625.8935546875
6300 0.04485334455966949 -25002.619140625 4.974184513092041 5.05319356918335 2.192019614206738e-07 3.789806604385376 3.789806604385376 571.89208984375 0.06565014272928238 0.04982190206646919 2.452500959537751e-07 5.011386296587115e-09 -7450.63037109375 -7845.92041015625 -24890.05797904869 0.186924085021019 1344.382568359375 1344.382568359375 1.370331972339045e-07 1868.64111328125 1831.199462890625 8.755400174404496 -1396.660034179688 -5514.05029296875
6310 0.04961581155657768 -24998.47265625 5.064986228942871 5.054259300231934 2.195955520713069e-07 3.909384727478027 3.909384727478027 573.3344116210938 0.06143257766962051 0.05082033574581146 2.243243007460372e-07 5.018468484137333e-09 -7329.58837890625 -7580.8759765625 -24888.31903746441 0.1869894564151764 1944.83056640625 1944.83056640625 1.381333447625366e-07 3004.43408203125 2009.493408203125 8.615776196961299 -1510.676635742188 -5470.72509765625
6320 0.05620686709880829 -25205.03515625 4.689177989959717 5.123420238494873 2.199964797048853e-07 3.825233936309814 3.825233936309814 574.756103515625 0.0643409788608551 0.04805189371109009 -7.250883235013217e-07 5.025573818080638e-09 -7849.63525390625 -7910.92578125 -25092.52230043345 0.1870670318603516 2388.88818359375 2388.88818359375 1.392191677496157e-07 2730.942626953125 1895.927001953125 8.477437162146339 -1460.283569335938 -5664.48095703125
6330 0.05100604146718979 -25150.431640625 4.669200420379639 5.058125495910645 2.203815534154227e-07 4.249891757965088 4.249891757965088 576.0866088867188 0.05994309484958649 0.04330764338374138 5.386922417235929e-07 5.03266299517037e-09 -7449.73876953125 -7867.28076171875 -25038.07255657155 0.1871564388275146 3011.5546875 3011.5546875 1.402754890023061e-07 3658.26708984375 3503.54150390625 8.440290858945286 -1565.3291015625 -5522.3134765625
6340 0.04863537847995758 -24854.0078125 4.929861068725586 5.166712760925293 2.207773368189696e-07 4.274421691894531 4.274421691894531 577.334228515625 0.03981072828173637 0.04229512065649033 5.476312232161051e-07 5.039779217330733e-09 -6880.94970703125 -7589.69482421875 -24742.60205064638 0.1872482895851135 1734.726684570312 1734.726684570312 1.412873729123021e-07 3006.09814453125 4828.1806640625 8.415549159152022 -1727.965698242188 -5241.1640625
6350 0.04800766706466675 -24816.1484375 5.159506320953369 5.121261119842529 2.211778112797933e-07 3.811488628387451 3.811488628387451 578.5170288085938 0.04127409309148788 0.04205218702554703 -6.824522023884949e-09 5.04691531808209e-09 -7033.9248046875 -7667.52099609375 -24706.48101709753 0.1873348951339722 1563.257690429688 1563.257690429688 1.422445023990804e-07 1389.015014648438 2683.937744140625 8.593236490793107 -1814.45751953125 -5104.30078125
6360 0.0456525944173336 -25049.296875 5.039422988891602 5.310543537139893 2.215792708588938e-07 3.861270904541016 3.861270904541016 579.5750122070312 0.04460335150361061 0.04980287328362465 -6.205191197122817e-07 5.054065453445444e-09 -7313.66259765625 -8056.1435546875 -24935.74824586953 0.1874193549156189 1611.264892578125 1611.264892578125 1.431373988225459e-07 1921.9609375 2313.421630859375 8.595165527479516 -2039.166259765625 -5232.4765625
6370 0.04661640524864197 -25281.376953125 5.009888172149658 5.352958679199219 2.219773385113261e-07 3.939834117889404 3.939834117889404 580.4969482421875 0.04187396541237831 0.04945191368460655 -6.757693533573916e-07 5.061220831243742e-09 -7738.5400390625 -8473.75390625 -25169.10094414443 0.187491774559021 960.6221923828125 960.6221923828125 1.439571377659377e-07 3067.1943359375 2041.63134765625 8.372152587572021 -1815.632080078125 -5386.9609375
6380 0.05478205531835556 -25471.1171875 5.286572933197021 5.351963520050049 2.223736728727847e-07 3.912148714065552 3.912148714065552 581.3236083984375 0.04605009406805038 0.04657596722245216 -3.913630187354911e-07 5.068384564969036e-09 -8405.0634765625 -8912.216796875 -25362.19568862448 0.1875447928905487 1755.548828125 1755.548828125 1.446962016871112e-07 2031.672729492188 2313.051513671875 8.267563433276417 -1727.253662109375 -5473.2373046875
6390 0.05466120690107346 -25505.998046875 4.693646430969238 4.878396034240723 2.227705609150837e-07 3.870908260345459 3.870908260345459 582.0867919921875 0.03196021169424057 0.04620074480772018 -1.010376965704385e-07 5.075561128886361e-09 -9465.359375 -9199.787109375 -25392.33572958433 0.1875801682472229 1825.721923828125 1825.721923828125 1.453559264064097e-07 2688.5546875 2110.729736328125 8.234947913116383 -1973.146484375 -5368.923828125
6400 0.05552264675498009 -25505.134765625 4.34287166595459 4.913563251495361 2.231716484960225e-07 4.296520233154297 4.296520233154297 582.7557373046875 0.01693670265376568 0.05016852542757988 -2.504234187308829e-07 5.082756174022246e-09 -9834.7236328125 -8976.119140625 -25389.77120304887 0.1875965893268585 3257.69384765625 3257.69384765625 1.459417262594798e-07 4458.1484375 4565.4921875 8.152908668070856 -1854.327392578125 -5386.81103515625
6410 0.04894507676362991 -25631.98046875 5.499899387359619 5.905858993530273 2.23570430186964e-07 4.551062107086182 4.551062107086182 583.42041015625 0.04118699580430984 0.06278477609157562 -2.009164452171364e-08 5.089960394816582e-09 -10733.1279296875 -9580.146484375 -25517.4487684994 0.1875966042280197 2428.8564453125 2428.8564453125 1.464660357441971e-07 6399.1171875 7187.08154296875 8.112533416145586 -1503.971313476562 -5627.3798828125
6420 0.04424625635147095 -25796.376953125 6.429510593414307 5.58999490737915 2.239768201485504e-07 4.342925071716309 4.342925071716309 584.0777587890625 0.04435804113745689 0.05211985856294632 -6.476980641684227e-07 5.097189387724407e-09 -9418.5390625 -9309.5 -25687.64825265095 0.18758924305439 2157.7890625 2157.7890625 1.469470447545973e-07 4280.10595703125 5012.634765625 8.062195844859962 -1729.188354492188 -6097.6005859375
6430 0.04685967415571213 -26012.794921875 5.919802665710449 5.278913021087646 2.243775441774443e-07 4.11349630355835 4.11349630355835 584.7245483398438 0.04490251466631889 0.05227496847510338 -4.382415652592897e-07 5.10442292625994e-09 -10137.1279296875 -9448.9326171875 -25900.62587823896 0.1875773519277573 1097.439819335938 1097.439819335938 1.473997741641142e-07 2131.774658203125 3393.61962890625 8.117419922144697 -1620.421264648438 -6891.2861328125
6440 0.05315893515944481 -26167.806640625 6.066254138946533 5.01137113571167 2.247792339610346e-07 4.134992122650146 4.134992122650146 585.3567504882812 0.05446772649884224 0.05269670113921165 -2.33650456787915e-07 5.111671475867186e-09 -11388.1572265625 -9433.265625 -26059.35721341719 0.187563955783844 2067.43212890625 2067.43212890625 1.478349105354937e-07 3690.47998046875 5152.2783203125 8.137681681614923 -1448.52685546875 -6921.7412109375
6450 0.05374401807785034 -26050.123046875 5.71428108215332 4.378210067749023 2.251778003241994e-07 4.099339962005615 4.099339962005615 586.017333984375 0.0459875799715519 0.05454622954130173 4.944383211469283e-07 5.118927397716748e-09 -11545.7763671875 -9369.001953125 -25944.81240721985 0.187550351023674 2167.16748046875 2167.16748046875 1.482631830640457e-07 4016.09228515625 4713.76025390625 8.263449719342912 -1531.429443359375 -6492.44580078125
6460 0.05113593861460686 -25805.79296875 5.870718955993652 4.224799156188965 2.255833075231197e-07 4.09367561340332 4.09367561340332 586.71728515625 0.05028386786580086 0.05796370655298233 4.105405758958458e-07 5.126208903217562e-09 -10321.201171875 -9276.490234375 -25692.48847694563 0.1875356286764145 1828.349731445312 1828.349731445312 1.486907166281526e-07 2434.19580078125 4335.44482421875 8.431031109030286 -1600.350708007812 -6300.12646484375
6470 0.05179949104785919 -25453.291015625 4.978918552398682 4.761641502380371 2.259872700084239e-07 4.215663909912109 4.215663909912109 587.2843627929688 0.04980096220970154 0.06022275239229202 5.621809130024191e-07 5.13350370512043e-09 -9389.57421875 -8834.8896484375 -25344.66288260881 0.1875211298465729 1444.313232421875 1444.313232421875 1.491102921136189e-07 2044.876953125 4743.1708984375 8.548234883047749 -1616.448852539062 -6006.783203125
6480 0.04882296919822693 -24996.048828125 4.499607086181641 4.778451919555664 2.263920651596644e-07 4.49466609954834 4.49466609954834 587.7207641601562 0.04954826086759567 0.05992796644568443 7.365856759186662e-07 5.140814858107544e-09 -9049.9404296875 -8340.974609375 -24886.67970516118 0.1875137388706207 2230.9208984375 2230.9208984375 1.495064481105146e-07 1722.721923828125 2737.51953125 8.679262439037416 -1565.771484375 -5768.33984375
6490 0.04327918589115143 -24547.2421875 4.947318553924561 4.667476654052734 2.267981152600971e-07 4.766782283782959 4.766782283782959 588.081787109375 0.04942915588617325 0.05833295732736588 8.394815797091448e-07 5.148143880973059e-09 -8163.3408203125 -7631.68994140625 -24435.82076310193 0.1875167638063431 1460.336791992188 1460.336791992188 1.498689954360088e-07 2699.94091796875 5355.41943359375 8.734140957330068 -1521.861083984375 -5722.52880859375
6500 0.04455441609025002 -24347.453125 4.907217979431152 4.424422264099121 2.272111037557515e-07 4.743072032928467 4.743072032928467 588.392333984375 0.04928243905305862 0.05609665066003799 1.629079412271417e-07 5.155501037803142e-09 -7867.23046875 -7435.5634765625 -24236.40049665561 0.1875279694795609 1391.371337890625 1391.371337890625 1.501896633726574e-07 1927.697143554688 3395.46630859375 8.534187486975769 -1452.820190429688 -5748.4873046875
6510 0.0451916977763176 -24632.875 4.545352935791016 4.466011047363281 2.276228523613495e-07 4.72526741027832 4.72526741027832 588.6356201171875 0.04947568848729134 0.05555575713515282 -3.065192903592417e-07 5.162874839044314e-09 -7832.525390625 -7609.11962890625 -24524.68588263586 0.1875495314598083 1830.441162109375 1830.441162109375 1.504624549397704e-07 2989.234375 1478.64599609375 8.440948453594947 -1441.621337890625 -5837.38916015625
6520 0.04791350662708282 -24735.95703125 4.857057571411133 4.900207996368408 2.280322858426747e-07 4.796516418457031 4.796516418457031 588.8080444335938 0.0497775599360466 0.04339578002691269 -3.032472621483651e-07 5.170259122225016e-09 -7651.59521484375 -7614.275390625 -24626.67820836289 0.1875787526369095 1302.165771484375 1302.165771484375 1.506804636619563e-07 4385.32861328125 1502.9091796875 8.446236188701466 -1487.400268554688 -5994.607421875
6530 0.05856898054480553 -24930.900390625 4.619230270385742 4.898080825805664 2.284449202815493e-07 4.782793521881104 4.782793521881104 588.8997802734375 0.04997875913977623 0.05017855018377304 -6.394060820535952e-07 5.177665881641468e-09 -7978.13720703125 -7478.7265625 -24822.59438155625 0.1876080185174942 3395.118896484375 3395.118896484375 1.50837308865448e-07 5561.16259765625 1997.276245117188 8.572458450388364 -1639.144775390625 -6222.75830078125
6540 0.06178164482116699 -25211.720703125 4.566161632537842 4.778786659240723 2.288560139507316e-07 5.723156929016113 5.723156929016113 588.8922729492188 0.04803188145160675 0.05190404504537582 -7.148920814700754e-07 5.185088467595808e-09 -8281.5302734375 -7681.07958984375 -25101.69325962984 0.1876336634159088 2475.944580078125 2475.944580078125 1.50928670450412e-07 4850.48876953125 1975.582153320312 8.625179149248021 -1841.821411132812 -6580.8330078125
6550 0.06023834645748138 -25297.171875 4.694074153900146 4.325324535369873 2.292663194797155e-07 5.469940185546875 5.469940185546875 588.8182373046875 0.05014483630657196 0.05231914669275284 -5.514002527073902e-07 5.192526435427118e-09 -8243.400390625 -8076.97119140625 -25184.62934948605 0.187659427523613 4703.869140625 4703.869140625 1.50954619471122e-07 2970.98779296875 2962.486328125 8.602391453915462 -2018.63330078125 -6358.35693359375
6560 0.05828909948468208 -25496.5625 5.131594181060791 4.493869781494141 2.296785347807087e-07 5.151877403259277 5.151877403259277 588.6734619140625 0.04973155632615089 0.05223565921187401 -5.198145028306733e-07 5.199986748965501e-09 -8332.1943359375 -8368.4912109375 -25386.33790019466 0.1876889318227768 4536.76953125 4536.76953125 1.509181544179228e-07 2030.4912109375 1567.6650390625 8.525326756467603 -2184.08837890625 -6369.9033203125
6570 0.05200511589646339 -25636.96875 4.582216739654541 4.616490840911865 2.300934741275033e-07 5.062318801879883 5.062318801879883 588.478515625 0.05351607128977776 0.05372480303049088 -6.840308743316648e-07 5.207469376565177e-09 -8409.568359375 -8416.4951171875 -25524.13662106364 0.1877231150865555 4829.29296875 4829.29296875 1.508229701130404e-07 1097.663452148438 2883.53759765625 8.618178712969206 -1960.388916015625 -6650.6474609375
6580 0.05615133792161942 -25648.48046875 4.664286613464355 4.563250541687012 2.304977875371697e-07 5.299805164337158 5.299805164337158 588.2583618164062 0.05462672188878059 0.05077769607305527 6.170814470310426e-07 5.214955538279597e-09 -8316.400390625 -8424.9541015625 -25539.02928886736 0.1877570748329163 2713.3203125 2713.3203125 1.506716245103235e-07 1458.908569335938 3494.592041015625 8.611048441849528 -1592.43017578125 -7071.17529296875
6590 0.05601157993078232 -25398.544921875 5.001926422119141 4.422393798828125 2.309177447985327e-07 4.832623481750488 4.832623481750488 587.9550170898438 0.0486842580139637 0.05095282569527626 1.174330764575071e-07 5.222484107419355e-09 -8050.0498046875 -8317.8916015625 -25287.5501287533 0.1877856254577637 3764.08203125 3764.08203125 1.504632791693439e-07 1899.347290039062 3621.587158203125 8.615048456137025 -1434.292358398438 -6761.189453125
6600 0.05211817473173141 -25961.37109375 4.822849273681641 4.668686866760254 2.313413570352474e-07 4.406929969787598 4.406929969787598 587.5936889648438 0.05256497487425804 0.04780014604330063 -8.206044031927595e-07 5.230038666684632e-09 -8986.71484375 -8985.4208984375 -25850.64852815502 0.1878110319375992 5022.2138671875 5022.2138671875 1.501997530795052e-07 1986.328735351562 4837.7861328125 8.730013034827554 -1459.83447265625 -6866.115234375
6610 0.05430185794830322 -25600.0546875 4.816068172454834 4.929623603820801 2.317482983052403e-07 4.510195732116699 4.510195732116699 587.1951293945312 0.05224689841270447 0.04603420943021774 5.154125862771863e-07 5.237584649247859e-09 -8322.158203125 -8970.439453125 -25493.62911943814 0.1878279000520706 5073.3466796875 5073.3466796875 1.498861479376501e-07 3078.890625 3772.043701171875 8.693883525847259 -1554.463256835938 -6216.66796875
6620 0.05218062549829483 -25605.6484375 5.365238666534424 5.426027774810791 2.321757339036731e-07 4.108603477478027 4.108603477478027 586.6390380859375 0.05636095628142357 0.04635978490114212 -7.168005536697941e-07 5.245184118889233e-09 -8410.8525390625 -9351.9599609375 -25496.69769558317 0.1878354847431183 2893.17333984375 2893.17333984375 1.495229184911295e-07 1893.34375 2810.8193359375 8.655476426728416 -1758.68359375 -6407.3994140625
6630 0.04803992062807083 -25345.35546875 5.35610818862915 5.360494613647461 2.325860947371334e-07 3.903677225112915 3.903677225112915 585.99658203125 0.06161290779709816 0.04877523705363274 3.993338241956024e-07 5.25277583931964e-09 -8528.185546875 -8337.1416015625 -25233.23542792156 0.1878329664468765 1754.182861328125 1754.182861328125 1.491022487698501e-07 3933.275390625 2480.74951171875 8.757882538300164 -1709.236694335938 -6159.033203125
6640 0.05182737112045288 -25132.625 4.906247138977051 4.572104454040527 2.330076407296858e-07 4.447204113006592 4.447204113006592 585.3267822265625 0.06362739950418472 0.05533328279852867 2.150693266950165e-07 5.260405385003931e-09 -7537.8642578125 -8025.57958984375 -25022.32423909683 0.1878227293491364 1942.854125976562 1942.854125976562 1.486243519366326e-07 3266.0625 5553.99951171875 8.857080175778114 -1721.140258789062 -5881.5498046875
6650 0.05701419711112976 -25414.880859375 4.134485244750977 4.70750904083252 2.334350357034637e-07 4.347970008850098 4.347970008850098 584.6224975585938 0.06705423444509506 0.05833548307418823 -6.392199155338951e-07 5.268066540676127e-09 -8915.4326171875 -8468.763671875 -25306.6876362743 0.1878049671649933 1662.808959960938 1662.808959960938 1.480947560139612e-07 1735.804565429688 2423.888427734375 8.912981570966808 -1837.044189453125 -6086.23388671875
6660 0.05165441706776619 -25746.724609375 4.209414005279541 4.799802303314209 2.338567971268981e-07 3.966318607330322 3.966318607330322 583.8887329101562 0.0613543912768364 0.05070509016513824 -6.049519147149907e-07 5.275739640135659e-09 -8999.6201171875 -8697.52734375 -25635.59990120274 0.187775045633316 1319.486328125 1319.486328125 1.475210780199632e-07 1305.970092773438 3558.278076171875 9.270636307411085 -1710.4736328125 -6325.29541015625
6670 0.05203811079263687 -26004.7109375 4.705925941467285 4.864747047424316 2.34277256886243e-07 3.760028839111328 3.760028839111328 583.1294555664062 0.05539930239319801 0.05083644390106201 -2.910956076115911e-07 5.283428953116459e-09 -8939.92578125 -9098.54296875 -25892.94853605217 0.1877348124980927 2146.709228515625 2146.709228515625 1.469083628080625e-07 2374.22998046875 3338.6259765625 9.244735283496423 -1680.073486328125 -6545.93115234375
6680 0.05379917100071907 -25896.810546875 4.479575157165527 5.119397163391113 2.346973378137232e-07 4.085751533508301 4.085751533508301 582.400146484375 0.04614700376987457 0.05039511620998383 2.169488446945866e-07 5.291138515771758e-09 -8456.5419921875 -9222.451171875 -25784.05573145597 0.187681257724762 2196.470458984375 2196.470458984375 1.462634742210867e-07 1568.13671875 3507.44384765625 9.078875247093606 -1615.241455078125 -6468.73681640625
6690 0.0497494637966156 -25844.400390625 4.455946445465088 5.314857482910156 2.351222520208788e-07 4.703124523162842 4.703124523162842 581.68408203125 0.04608787968754768 0.0551605261862278 1.731245303782103e-07 5.298878077973185e-09 -8183.458984375 -8965.3623046875 -25731.77351881724 0.1876119822263718 2735.748046875 2735.748046875 1.455958624774212e-07 2595.264404296875 1737.584716796875 9.010054031457848 -1611.609985351562 -6349.5830078125
6700 0.05304719880223274 -25690.203125 4.421121597290039 4.959507465362549 2.355447287773624e-07 4.86640739440918 4.86640739440918 580.9996948242188 0.05204348266124725 0.05681231245398521 5.653754093712382e-07 5.306634279923522e-09 -7923.5068359375 -8616.8828125 -25581.24833066396 0.1875248849391937 3533.34130859375 3533.34130859375 1.449153756993837e-07 4194.10205078125 2066.4326171875 9.031309536946083 -1714.380981445312 -6776.48193359375
6710 0.05397021025419235 -25610.279296875 4.397617340087891 4.77337646484375 2.359766892876237e-07 4.541237354278564 4.541237354278564 580.2633056640625 0.05799318477511406 0.05100017786026001 -8.227156216011888e-08 5.314425873772668e-09 -7796.59375 -8381.3515625 -25500.73494841301 0.1874232888221741 3704.75146484375 3704.75146484375 1.442328851908314e-07 2900.9091796875 2513.951904296875 9.013487263844018 -1927.258544921875 -6190.84130859375
6720 0.05090191215276718 -25609.15234375 4.713494777679443 5.152188301086426 2.36402869544332e-07 3.93420147895813 3.93420147895813 579.4996948242188 0.06404930353164673 0.05056782439351082 1.115295608505873e-07 5.322231408559125e-09 -7884.1298828125 -8371.4599609375 -25497.90505752493 0.1873078346252441 5057.2041015625 5057.2041015625 1.435586796105781e-07 4226.0078125 3495.871826171875 9.00758884999934 -1904.385986328125 -5960.6884765625
6730 0.05343297123908997 -25731.875 5.195554256439209 5.321079254150391 2.368371909174599e-07 3.575219631195068 3.575219631195068 578.7048950195312 0.06118418276309967 0.05106741935014725 -5.768256868265986e-07 5.330071613674306e-09 -8377.44140625 -8730.1845703125 -25623.89056730579 0.1871695667505264 2366.62451171875 2366.62451171875 1.429044402811996e-07 2303.13330078125 1816.8173828125 8.861451828080316 -1719.500366210938 -6304.78125
6740 0.0579528883099556 -26024.794921875 5.227425098419189 4.835312366485596 2.372662318182876e-07 3.812708854675293 3.812708854675293 577.9920043945312 0.05638973414897919 0.04683560505509377 -4.827982034300016e-07 5.337926157802098e-09 -8688.3564453125 -8716.0927734375 -25913.70283743349 0.1870139092206955 2453.3642578125 2453.3642578125 1.42285784932028e-07 2559.265625 1857.480102539062 8.74546730670375 -1637.009399414062 -6414.248046875
6750 0.05434757471084595 -26357.578125 5.246790885925293 4.780954360961914 2.376969836231732e-07 4.212308883666992 4.212308883666992 577.39794921875 0.06144675984978676 0.04798875749111176 -4.565565365211022e-07 5.345805549382208e-09 -8745.369140625 -8825.748046875 -26247.08126277923 0.1868570446968079 2013.64404296875 2013.64404296875 1.417236461520588e-07 2253.359375 2195.647705078125 8.635996571800572 -1591.582641601562 -6477.2646484375
6760 0.05131917074322701 -26475.669921875 5.232189655303955 5.242600440979004 2.381256996597577e-07 4.43826961517334 4.43826961517334 576.8455810546875 0.05295748636126518 0.04964864626526833 -7.848200352794654e-08 5.353705316790975e-09 -8824.9560546875 -9043.6484375 -26364.2328809027 0.1867040544748306 1524.639526367188 1524.639526367188 1.412348638041294e-07 1715.50244140625 2928.392578125 8.553731800486165 -1761.19775390625 -6498.6005859375
6770 0.05354980379343033 -26405.1640625 5.18043327331543 5.0860595703125 2.385563073767093e-07 4.543688774108887 4.543688774108887 576.341064453125 0.05444828420877457 0.04717233031988144 1.746906068342269e-07 5.361631289172939e-09 -9189.5791015625 -9193.705078125 -26292.64666900854 0.1865464746952057 1211.182373046875 1211.182373046875 1.408309060479951e-07 2156.68798828125 1460.762939453125 8.430125727922309 -1834.77734375 -6475.89892578125
6780 0.05122694000601768 -26432.404296875 5.148036003112793 4.673002243041992 2.389889084718589e-07 4.874912738800049 4.874912738800049 575.9088134765625 0.04333169013261795 0.04503712803125381 2.76044082932192e-07 5.369585529474749e-09 -9605.66796875 -9610.2685546875 -26322.33992196888 0.1863830089569092 1964.41845703125 1964.41845703125 1.405223883921281e-07 1975.073852539062 2077.627685546875 8.265237356944054 -2040.684692382812 -6666.8857421875
6790 0.04957097768783569 -26435.423828125 4.558743000030518 4.530039310455322 2.394302964432625e-07 5.119216442108154 5.119216442108154 575.5955200195312 0.01107107196003199 0.04218617826700211 -5.085237232207995e-07 5.377576935847577e-09 -10469.1953125 -10105.4462890625 -26324.40490002384 0.1862154901027679 1682.502319335938 1682.502319335938 1.403180789338876e-07 2472.2958984375 2194.568359375 8.271159782804849 -1932.694458007812 -6818.599609375
6800 0.05244769155979156 -26455.30078125 4.354056358337402 4.908346176147461 2.398629746173542e-07 4.890607357025146 4.890607357025146 575.3775634765625 0.01855245046317577 0.04889127984642982 -7.528849745724875e-08 5.385580999434437e-09 -10842.8310546875 -9791.71484375 -26347.24677345661 0.1860438585281372 2117.62744140625 2117.62744140625 1.402216298629355e-07 3362.9736328125 6164.7822265625 8.260724655228167 -1782.686401367188 -6714.384765625
6810 0.0519600510597229 -26543.4921875 5.623393535614014 6.039060592651367 2.402985171959448e-07 4.582560539245605 4.582560539245605 575.2652587890625 0.0338587686419487 0.04842555522918701 1.44833663173749e-07 5.393617046830111e-09 -10957.3505859375 -10019.5380859375 -26437.70961363067 0.1858707964420319 2354.02685546875 2354.02685546875 1.402274989459329e-07 9134.365234375 8809.9326171875 8.239443568373726 -1722.520874023438 -6577.427734375
6820 0.05075784027576447 -26475.203125 5.592306137084961 5.937524795532227 2.407399287423199e-07 4.152629375457764 4.152629375457764 575.2703857421875 0.04471737891435623 0.04846430569887161 -1.94079764273547e-07 5.401687871634441e-09 -10108.2392578125 -10533.958984375 -26364.49212402238 0.1856983602046967 1743.38037109375 1743.38037109375 1.403244311859453e-07 3491.769287109375 4398.93115234375 8.232896931307192 -1672.9228515625 -6510.79541015625
6830 0.05539151653647423 -26337.736328125 5.526382923126221 6.065876960754395 2.41173898783952e-07 4.507771015167236 4.507771015167236 575.3349609375 0.04296267777681351 0.05435124784708023 4.729634223918366e-07 5.409776239193213e-09 -9469.1767578125 -10116.6083984375 -26225.07584645506 0.1855269819498062 1787.041259765625 1787.041259765625 1.404980878305651e-07 2290.595458984375 7064.41552734375 8.281416548065474 -1677.945556640625 -6648.568359375
