Time_Step point-gw-e point-gw-d point-pressure-a point-vel-b point-vel-c point-vel-e point-vel-d point-shear-a point-gw-b point-gw-c mass-flux eds-hemolysis point-pressure-b point-pressure-c p-in point-vel-a point-shear-d point-shear-e point-gw-a point-shear-c point-shear-b max-vel-rotor point-pressure-e point-pressure-d
6260 0.1078944653272629 0.1078944653272629 -26754.501953125 5.005693912506104 6.116368770599365 4.524598121643066 4.524598121643066 578.1539306640625 0.1442673653364182 0.1418477594852448 1.763912662586242e-06 3.741894111953512e-06 -9880.0634765625 -10347.55859375 -26644.47746081752 0.1933927834033966 1091.097290039062 1091.097290039062 2.092694444399967e-07 2221.4658203125 4815.904296875 8.796419433239645 -1275.686157226562 -7215.1572265625
6270 0.1403280198574066 0.1403280198574066 -25043.365234375 5.297492504119873 5.68979549407959 3.983281373977661 3.983281373977661 578.8786010742188 0.1541011482477188 0.1309633105993271 1.934839764197727e-06 3.716213493963897e-06 -8539.044921875 -8326.13671875 -24915.48911525113 0.1931425184011459 1878.77490234375 1878.77490234375 2.09935322459387e-07 925.8872680664062 5066.79150390625 8.851068286342263 -1420.51611328125 -6474.0361328125
6280 0.1532742083072662 0.1532742083072662 -23714.927734375 4.75293493270874 5.353579521179199 4.609625816345215 4.609625816345215 579.2080688476562 0.1541904360055923 0.1386613696813583 -3.554181147655266e-07 3.687957247393916e-06 -6659.412109375 -6722.52978515625 -23598.72329717668 0.1930081993341446 2127.1328125 2127.1328125 2.103457887869808e-07 1755.046142578125 3629.6689453125 8.741405689756018 -1481.899169921875 -5012.798828125
6290 0.1496276259422302 0.1496276259422302 -24916.25 5.315379619598389 5.583232879638672 4.876595973968506 4.876595973968506 579.489990234375 0.1154432445764542 0.1099513620138168 -1.26153119054534e-06 3.657705362569441e-06 -7930.2412109375 -7730.3115234375 -24810.12531029367 0.1930763572454453 1277.089111328125 1277.089111328125 2.106621224129412e-07 2109.39501953125 1247.187744140625 9.006220003620523 -1685.487182617188 -5883.9521484375
6300 0.1479223668575287 0.1479223668575287 -25025.95703125 4.597646713256836 6.013062477111816 5.33796215057373 5.33796215057373 579.1846923828125 0.1561150103807449 0.1298871636390686 -1.23392114088211e-06 3.62582820936192e-06 -8358.1416015625 -8347.5751953125 -24908.14464231788 0.1933637708425522 2091.95166015625 2091.95166015625 2.107953775976057e-07 4346.2138671875 1843.244995117188 8.55066799015032 -1677.140502929688 -5805.12109375
6310 0.1445099860429764 0.1445099860429764 -26630.607421875 4.947087287902832 4.966139793395996 4.73835277557373 4.73835277557373 578.0935668945312 0.1481788754463196 0.1313139051198959 -1.663860728209898e-06 3.592913139444381e-06 -9694.8564453125 -9593.7080078125 -26524.1430176865 0.1936891227960587 2365.35009765625 2365.35009765625 2.104574292616235e-07 1350.52294921875 1404.661376953125 8.317453418455342 -1494.192626953125 -7440.5849609375
6320 0.1482795476913452 0.1482795476913452 -29091.376953125 5.001729011535645 4.789216995239258 4.107262134552002 4.107262134552002 577.1265258789062 0.1478827297687531 0.1336006373167038 -1.807918150485699e-06 3.559909621981026e-06 -12138.47265625 -12140.771484375 -28972.54334685889 0.1939693242311478 1299.335815429688 1299.335815429688 2.096585234312442e-07 880.080810546875 1247.642700195312 8.484326955209758 -2257.5341796875 -9234.17578125
6330 0.1455892324447632 0.1455892324447632 -29701.615234375 4.876411437988281 5.538146495819092 3.968864917755127 3.968864917755127 575.8557739257812 0.1550633907318115 0.1264803111553192 1.461288321492893e-06 3.527953164846832e-06 -12553.015625 -12260.8935546875 -29581.95983773859 0.194179967045784 2082.8740234375 2082.8740234375 2.086080144181324e-07 1404.8935546875 1301.5107421875 8.537841968505699 -1564.328247070312 -9370.31640625
6340 0.1395054012537003 0.1395054012537003 -28990.921875 5.364258766174316 5.599589347839355 5.124874114990234 5.124874114990234 574.2311401367188 0.1452395617961884 0.143515408039093 1.645441947646653e-06 3.497573881389178e-06 -11864.4755859375 -11805.99609375 -28879.45701194556 0.1942391991615295 3479.63037109375 3479.63037109375 2.07545653552188e-07 2365.528564453125 3947.789794921875 8.686242724330564 -1603.8232421875 -8684.58203125
6350 0.1405123770236969 0.1405123770236969 -27865.84375 5.538052082061768 4.787790298461914 4.591755867004395 4.591755867004395 572.779052734375 0.09262149035930634 0.1436527371406555 1.119182836115118e-06 3.469200524756083e-06 -10526.919921875 -10692.9716796875 -27752.16129677194 0.1940990090370178 1027.2177734375 1027.2177734375 2.067664013338799e-07 2951.557373046875 1484.290161132812 8.416131297310789 -1279.556396484375 -7948.19189453125
6360 0.1508501321077347 0.1508501321077347 -28145.755859375 4.198760986328125 5.03298807144165 4.230597496032715 4.230597496032715 571.7579345703125 0.08312802016735077 0.1433387100696564 1.453790150318657e-06 3.443249996131324e-06 -12740.2666015625 -11669.3447265625 -28030.85807494431 0.1937544047832489 1378.353515625 1378.353515625 2.064608395357936e-07 1257.109375 2430.712646484375 8.268652069405496 -1611.749389648438 -8059.2275390625
6370 0.1594957411289215 0.1594957411289215 -26758.40625 5.080668449401855 5.3047194480896 4.295907020568848 4.295907020568848 571.12158203125 0.1182514950633049 0.113563597202301 1.643375801135827e-06 3.420343355665069e-06 -11076.9423828125 -10035.8046875 -26645.94356231853 0.1932324022054672 1014.46142578125 1014.46142578125 2.066374378273395e-07 3918.275146484375 6161.2451171875 8.235898905564721 -1678.03759765625 -6841.931640625
6380 0.1407372504472733 0.1407372504472733 -26802.73828125 4.967568397521973 6.004518508911133 4.54026985168457 4.54026985168457 571.0571899414062 0.1329460144042969 0.1242785304784775 4.996931970285834e-08 3.400962270118206e-06 -9607.0400390625 -10138.4091796875 -26687.76511512102 0.1925994604825974 1653.848754882812 1653.848754882812 2.072269467134902e-07 2520.40625 4169.47216796875 8.131146180416549 -1853.835083007812 -6958.3330078125
6390 0.1421614140272141 0.1421614140272141 -25177.099609375 5.590814590454102 5.419033050537109 4.441314697265625 4.441314697265625 571.3994750976562 0.1508652120828629 0.1546656787395477 1.178937831913807e-06 3.385369116375103e-06 -8274.98828125 -8479.318359375 -25061.75925897923 0.1919921636581421 2340.44921875 2340.44921875 2.08081658570336e-07 2890.251953125 2654.6044921875 8.743495027135181 -1792.392211914062 -6162.94189453125
6400 0.142586886882782 0.142586886882782 -24642.810546875 5.901389598846436 5.62074089050293 4.206625938415527 4.206625938415527 571.7191772460938 0.146779328584671 0.134654775261879 7.050105841691079e-07 3.373725339752827e-06 -8026.93359375 -7472.4033203125 -24531.49186488898 0.1915193498134613 1839.29296875 1839.29296875 2.088418256107616e-07 3027.73388671875 2892.46923828125 8.491054752787752 -1813.085083007812 -5370.53515625
6410 0.1370023787021637 0.1370023787021637 -24970.970703125 4.604911327362061 5.823816299438477 4.21937084197998 4.21937084197998 571.2349853515625 0.1609639525413513 0.1287065744400024 -8.038729484224905e-07 3.366461662727671e-06 -7582.2373046875 -7885.4951171875 -24859.9862062793 0.1912225186824799 3017.71533203125 3017.71533203125 2.092564130862229e-07 2081.960205078125 3211.524658203125 8.413554407386728 -1365.337890625 -5623.94140625
6420 0.1410894989967346 0.1410894989967346 -24964.4140625 4.278572082519531 4.853858947753906 4.414597511291504 4.414597511291504 569.969970703125 0.1430578976869583 0.1481518745422363 -1.472734687535393e-07 3.364116091844731e-06 -7548.29248046875 -7624.46435546875 -24848.4866127748 0.1910555958747864 1674.492919921875 1674.492919921875 2.093571254135895e-07 2009.277099609375 3012.0888671875 8.557148458048626 -1780.021118164062 -6083.06103515625
6430 0.1402422189712524 0.1402422189712524 -26383.77734375 5.076124668121338 5.523983478546143 4.286171436309814 4.286171436309814 568.3056640625 0.1626370400190353 0.1521553993225098 -1.109883848410265e-06 3.36701776165891e-06 -8966.912109375 -9247.298828125 -26267.97484487493 0.1909817755222321 2262.945556640625 2262.945556640625 2.093163260497022e-07 1838.342895507812 2875.451171875 8.466822084138512 -1650.769653320312 -7096.90576171875
6440 0.1510510146617889 0.1510510146617889 -25667.951171875 5.575948238372803 4.63236141204834 4.085278511047363 4.085278511047363 566.4810791015625 0.1435765027999878 0.1411326825618744 -1.680188420130624e-07 3.375485829152149e-06 -8273.4541015625 -8370.5087890625 -25555.02467238909 0.1910295188426971 1609.139892578125 1609.139892578125 2.092708513146135e-07 1416.275268554688 1009.596130371094 8.415107643311776 -1760.874267578125 -6016.103515625
6450 0.1506706774234772 0.1506706774234772 -26843.08984375 5.099737167358398 4.466885089874268 4.036993026733398 4.036993026733398 565.127197265625 0.1375894397497177 0.1485537141561508 -1.311675242081367e-06 3.389577992936815e-06 -9448.0732421875 -9883.177734375 -26728.01769078054 0.1912151426076889 2047.514892578125 2047.514892578125 2.092897801730942e-07 3500.018798828125 3952.49755859375 8.86312409997568 -1940.103759765625 -7035.9775390625
6460 0.1236885413527489 0.1236885413527489 -26944.603515625 5.522496223449707 4.293853759765625 4.600511074066162 4.600511074066162 564.4003295898438 0.1355313956737518 0.1390486061573029 -5.694271081047031e-08 3.409319292283898e-06 -10019.4140625 -9398.525390625 -26829.35062450171 0.1914911866188049 1736.649658203125 1736.649658203125 2.094134288199712e-07 1150.1787109375 1125.136352539062 8.927166049766749 -1908.95556640625 -7143.61962890625
6470 0.1427176594734192 0.1427176594734192 -26764.919921875 5.425205707550049 4.594315528869629 5.081979751586914 5.081979751586914 564.4554443359375 0.1510492861270905 0.1344080865383148 1.33255151153755e-06 3.434395438580953e-06 -9648.572265625 -9312.4052734375 -26649.9442413527 0.1918588131666183 1753.649169921875 1753.649169921875 2.097776956588859e-07 1007.655395507812 1257.184692382812 8.462711275118776 -2384.08740234375 -7056.529296875
6480 0.1437174081802368 0.1437174081802368 -26287.4140625 4.008429527282715 4.360711097717285 4.674973487854004 4.674973487854004 565.1597290039062 0.03234101459383965 0.1316070705652237 -9.849701825825896e-07 3.464390720220746e-06 -11014.7802734375 -9555.9404296875 -26172.23462723307 0.1922870874404907 2899.63330078125 2899.63330078125 2.106345249330843e-07 646.5531005859375 4609.28125 8.48889672461164 -1829.167358398438 -7034.279296875
6490 0.1476092487573624 0.1476092487573624 -26203.654296875 4.740585327148438 5.0555100440979 4.029073715209961 4.029073715209961 565.8706665039062 0.1535920798778534 0.1260338425636292 1.643900828650346e-06 3.499142274990138e-06 -9476.017578125 -9502.6064453125 -26083.40844303116 0.1926884800195694 1757.275634765625 1757.275634765625 2.118421349450728e-07 2529.296875 1945.800170898438 8.377913446112151 -1319.837524414062 -6871.1787109375
6500 0.1397223770618439 0.1397223770618439 -25006.92578125 4.483635902404785 4.786663055419922 3.868284463882446 3.868284463882446 565.8843994140625 0.1552073806524277 0.1215893626213074 1.107400260560998e-06 3.538091223192332e-06 -7963.1728515625 -7846.55859375 -24890.03588028928 0.1929691284894943 656.036376953125 656.036376953125 2.128117131405816e-07 1636.146484375 1776.298828125 8.304947447423489 -1547.91064453125 -5654.2275390625
6510 0.1394323408603668 0.1394323408603668 -23503.568359375 4.603661060333252 5.525050640106201 4.196621417999268 4.196621417999268 564.864501953125 0.1388308554887772 0.1220841705799103 1.558493979779418e-06 3.580846581922325e-06 -6341.20751953125 -7034.97265625 -23388.83924143534 0.1931690573692322 1396.680297851562 1396.680297851562 2.130616678641672e-07 2197.79833984375 5376.35595703125 8.412649730845025 -1965.748779296875 -4632.4892578125
6520 0.1407158523797989 0.1407158523797989 -23599.71484375 4.340930938720703 6.412123680114746 4.118142604827881 4.118142604827881 562.8948364257812 0.1318560689687729 0.1150302216410637 -1.638512754045807e-06 3.626721629170754e-06 -6350.9375 -6967.86328125 -23484.67533708467 0.1934118717908859 1516.860107421875 1516.860107421875 2.125443074874056e-07 5386.3857421875 4529.2548828125 8.500717583775357 -2312.88525390625 -4197.81005859375
6530 0.124798446893692 0.124798446893692 -25788.09765625 5.372329711914062 5.220867156982422 4.664937019348145 4.664937019348145 561.1196899414062 0.150905430316925 0.1097424030303955 -1.445503336680587e-06 3.675263797088069e-06 -8828.4052734375 -9418.400390625 -25671.57080582362 0.1938659995794296 2008.314453125 2008.314453125 2.116567117127488e-07 5126.5869140625 3296.6689453125 9.159508852301446 -1878.2431640625 -5649.31689453125
6540 0.1263152062892914 0.1263152062892914 -25948.90625 4.979001522064209 5.316439151763916 4.648658752441406 4.648658752441406 560.1241455078125 0.1428829580545425 0.1101046949625015 -4.934540229067919e-07 3.725800692235185e-06 -8557.978515625 -9335.6025390625 -25829.63211087458 0.1945122927427292 3779.60888671875 3779.60888671875 2.108927219524048e-07 2797.806640625 1091.961547851562 8.768520956390292 -1879.381103515625 -6389.41796875
6550 0.1256091892719269 0.1256091892719269 -25701.921875 5.276908874511719 5.06496524810791 4.30255651473999 4.30255651473999 559.6069946289062 0.1351470798254013 0.1125916689634323 1.549742175373237e-06 3.777697144327563e-06 -8329.5908203125 -8957.1025390625 -25584.84601970753 0.1953022330999374 1371.15185546875 1371.15185546875 2.103973031353235e-07 2280.359375 1389.358154296875 8.622613600124501 -1644.762084960938 -5744.765625
6560 0.1097138077020645 0.1097138077020645 -25884.20703125 5.423729419708252 5.237895011901855 4.772246360778809 4.772246360778809 559.1124267578125 0.1630550920963287 0.1247443854808807 4.645999351071683e-07 3.830307212882163e-06 -8507.7939453125 -9046.9951171875 -25765.48727603784 0.1961486786603928 3759.44091796875 3759.44091796875 2.09903035397474e-07 2127.33984375 3563.2900390625 8.59331060736722 -2049.183349609375 -6096.23974609375
6570 0.1325634717941284 0.1325634717941284 -26377.859375 4.897274971008301 4.770917892456055 4.299651145935059 4.299651145935059 558.0241088867188 0.1392100304365158 0.1232038587331772 -9.760783318477073e-07 3.88331204713076e-06 -8663.2255859375 -9092.1923828125 -26263.14656613772 0.1969563663005829 2597.08935546875 2597.08935546875 2.090781094921113e-07 1135.804809570312 1430.278198242188 8.441421256739547 -2291.615966796875 -6984.8017578125
6580 0.1233012080192566 0.1233012080192566 -26052.24609375 5.074578762054443 4.832688331604004 4.367954254150391 4.367954254150391 556.3671875 0.1121238768100739 0.1292132586240768 1.267734357164596e-06 3.936436309159653e-06 -8688.2470703125 -8694.599609375 -25935.33488477111 0.1976041197776794 1089.679931640625 1089.679931640625 2.078711531794397e-07 1878.633911132812 1024.20263671875 8.470792552779765 -2118.0185546875 -6745.78271484375
6590 0.1332694888114929 0.1332694888114929 -26010.26171875 4.925196647644043 5.153645515441895 4.293941974639893 4.293941974639893 554.97607421875 0.1394343376159668 0.1280815005302429 -1.556772672460516e-06 3.989122479988549e-06 -8784.865234375 -8556.52734375 -25896.03112618498 0.1979861259460449 2983.67431640625 2983.67431640625 2.06688653747733e-07 627.870361328125 1390.36376953125 8.302296690660937 -1349.036010742188 -5918.2890625
6600 0.1425590515136719 0.1425590515136719 -26766.744140625 4.314033985137939 4.615067005157471 3.885787487030029 3.885787487030029 554.3609008789062 0.1352234780788422 0.1403473168611526 1.321270728944779e-06 4.041307733786961e-06 -12320.5751953125 -10523.3935546875 -26649.63053861026 0.1980516910552979 1775.11083984375 1775.11083984375 2.060182140439792e-07 1570.014404296875 4811.25634765625 8.379435684718967 -1213.815795898438 -6662.107421875
6610 0.133124902844429 0.133124902844429 -26435.462890625 4.954379558563232 5.059453010559082 4.044015884399414 4.044015884399414 554.597412109375 0.1460824459791183 0.1365953832864761 3.87154874631479e-07 4.092462075356885e-06 -9497.8681640625 -10597.4072265625 -26321.10117989019 0.1977567225694656 2114.6435546875 2114.6435546875 2.058658452597228e-07 3475.8701171875 7302.23291015625 8.335300886716851 -1119.816040039062 -6415.3486328125
6620 0.1274234801530838 0.1274234801530838 -26635.041015625 5.568492412567139 5.391813278198242 4.234172821044922 4.234172821044922 555.333984375 0.144331082701683 0.142701730132103 -6.817854743546015e-07 4.142306406287512e-06 -9414.2451171875 -9837.306640625 -26517.38210857903 0.197150707244873 806.0986938476562 806.0986938476562 2.060608466081248e-07 2802.765869140625 4613.490234375 8.562374598954184 -1458.84228515625 -6602.1513671875
